wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
342520234,0,16,60,23,1
342540228,0,16,69,22,1
342561070,240033,17,60,26,0
342580225,0,17,58,21,1
342600222,0,17,59,21,1
342620225,0,17,79,21,1
342640241,0,17,58,21,1
342660220,0,17,58,23,1
342680219,0,17,59,20,1
342700222,0,17,60,20,1
342720224,0,17,58,21,1
342740220,0,17,58,20,1
342760222,0,17,58,21,1
342780219,0,17,66,20,1
342801071,240000,18,59,24,0
342820225,0,18,88,21,1
342840283,0,18,69,31,1
342860231,0,18,51,22,1
342880195,0,18,87,16,1
342900273,0,18,78,24,1
342920246,0,18,50,24,1
342940198,0,18,68,19,1
342960237,0,18,76,32,1
342980249,0,18,71,25,1
343000242,0,18,78,24,1
343020252,0,18,64,25,1
343041051,239980,19,64,23,0
343060227,0,19,56,22,1
343080213,0,19,67,17,1
343100236,0,19,60,21,1
343120220,0,19,57,19,1
343140214,0,19,62,18,1
343160224,0,19,56,20,1
343180212,0,19,58,18,1
343200218,0,19,61,19,1
343220224,0,19,55,20,1
343240215,0,19,62,18,1
343260224,0,19,63,21,1
343281025,239973,20,59,29,0
343300218,0,20,60,18,1
343320221,0,20,62,19,1
343340228,0,20,62,22,1
343360224,0,20,61,20,1
343380218,0,20,57,20,1
343400213,0,20,69,18,1
343420235,0,20,71,23,1
343440240,0,20,73,22,1
343460241,0,20,53,21,1
343480201,0,20,58,15,1
343500206,0,20,75,15,1
343521007,239982,21,192,27,0
343540368,0,21,77,31,1
343560259,0,21,78,28,1
343580260,0,21,87,26,1
343600277,0,21,1685,29,1
343621881,0,21,130,37,1
343640297,0,21,603,27,1
343660780,0,21,84,28,1
343680258,0,21,65,25,1
343700234,0,21,66,24,1
343720238,0,21,65,24,1
343740235,0,21,80,24,1
343761086,240079,22,67,30,0
343780237,0,22,65,24,1
343800235,0,22,67,23,1
343820235,0,22,65,24,1
343840233,0,22,145,24,1
343860312,0,22,66,26,1
343880235,0,22,65,24,1
343900233,0,22,66,24,1
343920236,0,22,65,24,1
343940233,0,22,67,23,1
343960240,0,22,66,25,1
343980236,0,22,72,23,1
344001045,239958,23,67,28,0
344020238,0,23,68,25,1
344040239,0,23,86,24,1
344060268,0,23,81,31,1
344080249,0,23,59,25,1
344100218,0,23,71,26,1
344120243,0,23,62,24,1
344140220,0,23,48,18,1
344160195,0,23,58,16,1
344180222,0,23,56,25,1
344200218,0,23,57,19,1
344220219,0,23,66,19,1
344241076,240031,24,176,25,0
344260363,0,24,58,31,1
344280221,0,24,54,19,1
344300213,0,24,60,17,1
344320222,0,24,64,19,1
344340232,0,24,58,23,1
344360220,0,24,58,19,1
344380219,0,24,53,19,1
344400211,0,24,69,18,1
344420238,0,24,69,23,1
344440238,0,24,66,24,1
344460233,0,24,70,22,1
344481040,239964,25,66,24,0
344500233,0,25,68,26,1
344520234,0,25,68,22,1
344540240,0,25,64,24,1
344560231,0,25,68,22,1
344580238,0,25,64,23,1
344600229,0,25,70,21,1
344620234,0,25,72,23,1
344640244,0,25,82,25,1
344660262,0,25,71,32,1
344680235,0,25,67,22,1
344700229,0,25,75,18,1
344720966,239926,26,62,27,0
344740201,0,26,46,18,1
344760193,0,26,43,16,1
344780185,0,26,39,15,1
344800182,0,26,39,14,1
344820183,0,26,39,14,1
344840183,0,26,62,14,1
344860230,0,26,68,24,1
344880237,0,26,66,23,1
344900233,0,26,67,23,1
344920234,0,26,68,23,1
344940236,0,26,77,23,1
344961085,240119,27,69,26,0
344980242,0,27,69,23,1
345000234,0,27,67,23,1
345020234,0,27,70,22,1
345040242,0,27,164,23,1
345060337,0,27,69,24,1
345080239,0,27,68,23,1
345100235,0,27,100,22,1
345120437,0,27,224,28,1
345141706,0,27,211,49,1
345161591,0,27,174,46,1
345181758,220672,28,177,39,0
345200858,0,28,208,46,1
345221580,0,28,180,37,1
345241165,0,28,173,48,1
345260893,0,28,116,42,1
345280336,0,28,90,28,1
345300269,0,28,69,27,1
345320235,0,28,69,33,1
345340236,0,28,62,28,1
345360216,0,28,41,16,1
345380185,0,28,65,15,1
345400228,0,28,80,34,1
345421067,239308,29,65,33,0
345440231,0,29,68,26,1
345460239,0,29,68,27,1
345480235,0,29,64,27,1
345500230,0,29,67,25,1
345520236,0,29,71,26,1
345540242,0,29,67,29,1
345560238,0,29,92,26,1
345580264,0,29,68,28,1
345600234,0,29,92,27,1
345620633,0,29,114,33,1
345641126,0,29,125,35,1
345661674,240607,30,121,36,0
345680892,0,30,67,29,1
345700235,0,30,99,23,1
345720534,0,30,230,27,1
345742632,0,30,213,54,1
345761392,0,30,233,46,1
345781334,0,30,215,47,1
345802209,0,30,174,50,1
345821401,0,30,198,38,1
345841157,0,30,166,46,1
345860941,0,30,96,41,1
345880304,0,30,78,24,1
345900978,239304,31,54,23,0
345920187,0,31,67,21,1
345940234,0,31,50,24,1
345960198,0,31,56,17,1
345980221,0,31,71,27,1
346000244,0,31,65,24,1
346020233,0,31,71,21,1
346040243,0,31,68,23,1
346060237,0,31,66,22,1
346080232,0,31,68,22,1
346100238,0,31,159,23,1
346120605,0,31,97,31,1
346141109,240130,32,109,33,0
346160373,0,32,117,30,1
346180396,0,32,117,27,1
346200393,0,32,117,27,1
346220396,0,32,117,27,1
346240398,0,32,117,28,1
346260395,0,32,117,27,1
346280396,0,32,117,27,1
346300394,0,32,96,27,1
346320298,0,32,44,19,1
346340186,0,32,66,14,1
346360236,0,32,86,28,1
346381110,240001,33,91,28,0
346400297,0,33,71,38,1
346420240,0,33,67,25,1
346440233,0,33,73,24,1
346460248,0,33,76,30,1
346480248,0,33,61,23,1
346500226,0,33,73,20,1
346520242,0,33,61,23,1
346540216,0,33,73,18,1
346560248,0,33,69,29,1
346580237,0,33,81,24,1
346600265,0,33,78,28,1
346621069,239959,34,72,30,0
346640243,0,34,177,23,1
346660356,0,34,66,28,1
346680234,0,34,65,22,1
346700230,0,34,67,22,1
346720231,0,34,66,22,1
346740234,0,34,65,22,1
346760284,0,34,68,75,1
346780234,0,34,63,22,1
346800232,0,34,66,21,1
346820232,0,34,67,22,1
346840234,0,34,71,23,1
346861052,239983,35,67,24,0
346880235,0,35,80,22,1
346900252,0,35,118,32,1
346920400,0,35,117,30,1
346940399,0,35,117,30,1
346960396,0,35,117,30,1
346980396,0,35,136,27,1
347000419,0,35,117,31,1
347020397,0,35,117,27,1
347040398,0,35,117,28,1
347060391,0,35,138,29,1
347080415,0,35,93,49,1
347101190,240137,36,58,24,0
347120220,0,36,55,24,1
347140204,0,36,50,18,1
347160199,0,36,51,15,1
347180208,0,36,67,23,1
347200236,0,36,68,22,1
347220238,0,36,68,23,1
347240239,0,36,65,23,1
347260234,0,36,66,22,1
347280234,0,36,77,22,1
347300256,0,36,73,28,1
347320243,0,36,82,22,1
347341057,239867,37,64,27,0
347360225,0,37,67,22,1
347380237,0,37,72,23,1
347400224,0,37,69,30,1
347420237,0,37,69,25,1
347440241,0,37,69,25,1
347460240,0,37,91,25,1
347480308,0,37,117,29,1
347500399,0,37,117,29,1
347520399,0,37,118,29,1
347540396,0,37,117,29,1
347560395,0,37,121,29,1
347581247,240190,38,118,33,0
347600396,0,38,117,29,1
347620399,0,38,118,29,1
347640396,0,38,79,29,1
347660268,0,38,72,32,1
347680243,0,38,73,27,1
347700238,0,38,67,26,1
347720222,0,38,61,23,1
347740216,0,38,67,22,1
347760235,0,38,50,26,1
347780192,0,38,39,14,1
347800184,0,38,71,14,1
347821037,239789,39,73,51,0
347840240,0,39,68,24,1
347860240,0,39,66,23,1
347880235,0,39,68,23,1
347900237,0,39,67,23,1
347920239,0,39,66,23,1
347940232,0,39,71,22,1
347960239,0,39,69,23,1
347980241,0,39,66,24,1
348000236,0,39,93,22,1
348020466,0,39,117,27,1
348041122,0,39,122,29,1
348061718,240680,40,121,31,0
348080898,0,40,117,28,1
348100553,0,40,117,27,1
348120395,0,40,117,27,1
348140396,0,40,117,27,1
348160393,0,40,118,27,1
348180496,0,40,195,28,1
348201273,0,40,168,46,1
348221177,0,40,117,38,1
348240624,0,40,199,27,1
348261594,0,40,128,48,1
348280393,0,40,108,32,1
348301084,239366,41,105,34,0
348320329,0,41,91,27,1
348340247,0,41,55,21,1
348360209,0,41,43,20,1
348380188,0,41,52,15,1
348400211,0,41,88,25,1
348420254,0,41,70,23,1
348440238,0,41,116,24,1
348460287,0,41,75,24,1
348480249,0,41,66,26,1
348500237,0,41,333,23,1
348520503,0,41,86,25,1
348541106,240021,42,72,28,0
348560244,0,42,70,24,1
348580242,0,42,76,24,1
348600270,0,42,142,25,1
348620315,0,42,70,25,1
348640236,0,42,67,23,1
348660239,0,42,95,23,1
348680274,0,42,66,26,1
348700235,0,42,73,22,1
348720248,0,42,68,25,1
348740239,0,42,68,23,1
348760236,0,42,79,23,1
348781103,239996,43,66,25,0
348800232,0,43,67,22,1
348820232,0,43,68,23,1
348840236,0,43,69,23,1
348860238,0,43,77,23,1
348880253,0,43,69,28,1
348900209,0,43,53,25,1
348920198,0,43,53,17,1
348940205,0,43,57,19,1
348960207,0,43,53,19,1
348980215,0,43,59,23,1
349000200,0,43,67,16,1
349020972,239868,44,68,31,0
349040234,0,44,68,25,1
349060237,0,44,65,25,1
349080238,0,44,67,26,1
349100234,0,44,64,25,1
349120231,0,44,63,24,1
349140229,0,44,72,24,1
349160248,0,44,67,30,1
349180234,0,44,65,25,1
349200235,0,44,65,24,1
349220232,0,44,65,24,1
349240234,0,44,71,24,1
349261049,240077,45,64,27,0
349280233,0,45,72,24,1
349300242,0,45,66,29,1
349320234,0,45,71,24,1
349340245,0,45,66,26,1
349360229,0,45,86,21,1
