sample_ts,pid,tid,pcpu,stat,comm
1783527083,64540,64540,0.1,Sl,bg_engine
1783527083,64540,64541,0.0,Sl,HangWatcher
1783527083,64540,64543,0.0,Sl,PerfettoTrace
1783527083,64540,64544,0.0,Sl,ThreadPoolServi
1783527083,64540,64545,0.0,Sl,ThreadPoolForeg
1783527083,64540,64546,0.0,Sl,Chrome_ChildIOT
1783527083,64540,64548,0.0,Sl,ThreadPoolForeg
1783527083,64540,64555,0.0,Sl,Compositor
1783527083,64540,64556,0.0,Sl,ThreadPoolSingl
1783527084,64540,64540,0.1,Sl,bg_engine
1783527084,64540,64541,0.0,Sl,HangWatcher
1783527084,64540,64543,0.0,Sl,PerfettoTrace
1783527084,64540,64544,0.0,Sl,ThreadPoolServi
1783527084,64540,64545,0.0,Sl,ThreadPoolForeg
1783527084,64540,64546,0.0,Sl,Chrome_ChildIOT
1783527084,64540,64548,0.0,Sl,ThreadPoolForeg
1783527084,64540,64555,0.0,Sl,Compositor
1783527084,64540,64556,0.0,Sl,ThreadPoolSingl
1783527085,64540,64540,0.1,Sl,bg_engine
1783527085,64540,64541,0.0,Sl,HangWatcher
1783527085,64540,64543,0.0,Sl,PerfettoTrace
1783527085,64540,64544,0.0,Sl,ThreadPoolServi
1783527085,64540,64545,0.0,Sl,ThreadPoolForeg
1783527085,64540,64546,0.0,Sl,Chrome_ChildIOT
1783527085,64540,64548,0.0,Sl,ThreadPoolForeg
1783527085,64540,64555,0.0,Sl,Compositor
1783527085,64540,64556,0.0,Sl,ThreadPoolSingl
1783527086,64540,64540,0.1,Sl,bg_engine
1783527086,64540,64541,0.0,Sl,HangWatcher
1783527086,64540,64543,0.0,Sl,PerfettoTrace
1783527086,64540,64544,0.0,Sl,ThreadPoolServi
1783527086,64540,64545,0.0,Sl,ThreadPoolForeg
1783527086,64540,64546,0.0,Sl,Chrome_ChildIOT
1783527086,64540,64548,0.0,Sl,ThreadPoolForeg
1783527086,64540,64555,0.0,Sl,Compositor
1783527086,64540,64556,0.0,Sl,ThreadPoolSingl
1783527087,64540,64540,0.0,Sl,bg_engine
1783527087,64540,64541,0.0,Sl,HangWatcher
