sample_ts,pid,tid,pcpu,stat,comm
1783526762,33684,33684,0.1,Sl,bg_engine
1783526762,33684,33685,0.0,Sl,HangWatcher
1783526762,33684,33689,0.0,Sl,PerfettoTrace
1783526762,33684,33690,0.0,Sl,ThreadPoolServi
1783526762,33684,33691,0.0,Sl,ThreadPoolForeg
1783526762,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526762,33684,33698,0.0,Sl,ThreadPoolForeg
1783526762,33684,33726,0.0,Sl,Compositor
1783526762,33684,33728,0.0,Sl,ThreadPoolSingl
1783526763,33684,33684,0.1,Sl,bg_engine
1783526763,33684,33685,0.0,Sl,HangWatcher
1783526763,33684,33689,0.0,Sl,PerfettoTrace
1783526763,33684,33690,0.0,Sl,ThreadPoolServi
1783526763,33684,33691,0.0,Sl,ThreadPoolForeg
1783526763,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526763,33684,33698,0.0,Sl,ThreadPoolForeg
1783526763,33684,33726,0.0,Sl,Compositor
1783526763,33684,33728,0.0,Sl,ThreadPoolSingl
1783526764,33684,33684,0.1,Sl,bg_engine
1783526764,33684,33685,0.0,Sl,HangWatcher
1783526764,33684,33689,0.0,Sl,PerfettoTrace
1783526764,33684,33690,0.0,Sl,ThreadPoolServi
1783526764,33684,33691,0.0,Sl,ThreadPoolForeg
1783526764,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526764,33684,33698,0.0,Sl,ThreadPoolForeg
1783526764,33684,33726,0.0,Sl,Compositor
1783526764,33684,33728,0.0,Sl,ThreadPoolSingl
1783526765,33684,33684,0.1,Sl,bg_engine
1783526765,33684,33685,0.0,Sl,HangWatcher
1783526765,33684,33689,0.0,Sl,PerfettoTrace
1783526765,33684,33690,0.0,Sl,ThreadPoolServi
1783526765,33684,33691,0.0,Sl,ThreadPoolForeg
1783526765,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526765,33684,33698,0.0,Sl,ThreadPoolForeg
1783526765,33684,33726,0.0,Sl,Compositor
1783526765,33684,33728,0.0,Sl,ThreadPoolSingl
1783526766,33684,33684,0.0,Sl,bg_engine
1783526766,33684,33685,0.0,Sl,HangWatcher
1783526766,33684,33689,0.0,Sl,PerfettoTrace
1783526766,33684,33690,0.0,Sl,ThreadPoolServi
1783526766,33684,33691,0.0,Sl,ThreadPoolForeg
1783526766,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526766,33684,33698,0.0,Sl,ThreadPoolForeg
1783526766,33684,33726,0.0,Sl,Compositor
1783526766,33684,33728,0.0,Sl,ThreadPoolSingl
1783526767,33684,33684,0.0,Sl,bg_engine
1783526767,33684,33685,0.0,Sl,HangWatcher
1783526767,33684,33689,0.0,Sl,PerfettoTrace
1783526767,33684,33690,0.0,Sl,ThreadPoolServi
1783526767,33684,33691,0.0,Sl,ThreadPoolForeg
1783526767,33684,33692,0.0,Sl,Chrome_ChildIOT
1783526767,33684,33698,0.0,Sl,ThreadPoolForeg
1783526767,33684,33726,0.0,Sl,Compositor
1783526767,33684,33728,0.0,Sl,ThreadPoolSingl
1783526768,33684,33684,0.0,Sl,bg_engine
1783526768,33684,33685,0.0,Sl,HangWatcher
1783526768,33684,33689,0.0,Sl,PerfettoTrace
1783526768,33684,33690,0.0,Sl,ThreadPoolServi
1783526768,33684,33691,0.0,Sl,ThreadPoolForeg
1783526768,33684,33692,0.0,Sl,Chrome_ChildIOT
