sample_ts,pid,tid,pcpu,stat,comm
1783526955,51976,51976,0.0,Sl,bg_engine
1783526955,51976,51978,0.0,Sl,HangWatcher
1783526955,51976,51980,0.0,Sl,PerfettoTrace
1783526955,51976,51981,0.0,Sl,ThreadPoolServi
1783526955,51976,51982,0.0,Sl,ThreadPoolForeg
1783526955,51976,51983,0.0,Sl,Chrome_ChildIOT
1783526955,51976,51984,0.0,Sl,ThreadPoolForeg
1783526955,51976,51997,0.0,Sl,Compositor
1783526955,51976,51999,0.0,Sl,ThreadPoolSingl
1783526956,51976,51976,0.0,Sl,bg_engine
1783526956,51976,51978,0.0,Sl,HangWatcher
1783526956,51976,51980,0.0,Sl,PerfettoTrace
1783526956,51976,51981,0.0,Sl,ThreadPoolServi
1783526956,51976,51982,0.0,Sl,ThreadPoolForeg
1783526956,51976,51983,0.0,Sl,Chrome_ChildIOT
1783526956,51976,51984,0.0,Sl,ThreadPoolForeg
1783526956,51976,51997,0.0,Sl,Compositor
1783526956,51976,51999,0.0,Sl,ThreadPoolSingl
1783526957,51976,51976,0.0,Sl,bg_engine
1783526957,51976,51978,0.0,Sl,HangWatcher
1783526957,51976,51980,0.0,Sl,PerfettoTrace
1783526957,51976,51981,0.0,Sl,ThreadPoolServi
1783526957,51976,51982,0.0,Sl,ThreadPoolForeg
1783526957,51976,51983,0.0,Sl,Chrome_ChildIOT
1783526957,51976,51984,0.0,Sl,ThreadPoolForeg
1783526957,51976,51997,0.0,Sl,Compositor
1783526957,51976,51999,0.0,Sl,ThreadPoolSingl
1783526958,51976,51976,0.0,Sl,bg_engine
1783526958,51976,51978,0.0,Sl,HangWatcher
1783526958,51976,51980,0.0,Sl,PerfettoTrace
1783526958,51976,51981,0.0,Sl,ThreadPoolServi
1783526958,51976,51982,0.0,Sl,ThreadPoolForeg
1783526958,51976,51983,0.0,Sl,Chrome_ChildIOT
1783526958,51976,51984,0.0,Sl,ThreadPoolForeg
1783526958,51976,51997,0.0,Sl,Compositor
1783526958,51976,51999,0.0,Sl,ThreadPoolSingl
1783526959,51976,51976,0.0,Sl,bg_engine
1783526959,51976,51978,0.0,Sl,HangWatcher
1783526959,51976,51980,0.0,Sl,PerfettoTrace
