wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
1945698212,22162,140,193,21,0
1945717293,0,140,816,14,1
1945736087,37875,141,1068,19,0
1945758321,22233,142,178,27,0
1945777176,0,142,821,22,1
1945796124,37802,143,918,32,0
1945821103,24979,144,164,19,0
1945837269,0,144,840,19,1
1945856132,35029,145,913,26,0
1945877850,21717,146,141,26,0
1945896448,0,146,860,16,1
1945916143,38292,147,958,22,0
1945939077,22933,148,164,23,0
1945957290,0,148,795,16,1
1945976077,37000,149,172,21,0
1945997221,0,149,815,14,1
1946016101,40023,150,156,24,0
1946035463,0,150,805,14,1
1946056105,40004,151,943,37,0
1946078331,22226,152,187,25,0
1946097111,0,152,826,19,1
1946116119,37787,153,999,31,0
1946139144,23025,154,156,24,0
1946158238,0,154,836,14,1
1946176121,36977,155,942,28,0
1946198079,21957,156,925,23,0
1946219096,21017,157,170,21,0
1946237285,0,157,810,20,1
1946256084,36987,158,1038,20,0
1946279085,23000,159,357,20,0
1946297478,0,159,783,21,1
1946316047,36962,160,1024,26,0
1946338966,22919,161,859,22,0
1946356135,17168,162,927,17,0
1946378932,22796,163,198,20,0
1946397533,0,163,888,20,1
1946416168,37235,164,178,24,0
1946435979,0,164,860,16,1
1946456103,39935,165,1009,24,0
1946478259,22156,166,197,23,0
1946497263,0,166,779,15,1
1946516049,37790,167,934,20,0
1946538153,22103,168,963,24,0
1946559069,20915,169,148,21,0
1946578272,0,169,812,14,1
1946596089,37020,170,954,22,0
1946618477,22388,171,925,21,0
1946638695,20217,172,942,18,0
1946658510,19815,173,957,23,0
1946678723,20212,174,158,20,0
1946695459,0,174,831,16,1
1946716058,37334,175,1035,20,0
1946738588,22529,176,248,20,0
1946756985,0,176,777,15,1
1946776051,37463,177,945,20,0
1946797023,20972,178,907,29,0
1946819140,22116,179,892,22,0
1946838800,19660,180,907,24,0
1946858219,19418,181,931,25,0
1946877979,19760,182,988,24,0
1946896346,18366,183,927,29,0
1946916240,19894,184,955,24,0
1946937966,21725,185,934,21,0
1946957288,19321,186,1059,25,0
1946979027,21739,187,960,25,0
1946999191,20164,188,973,24,0
1947018986,19794,189,190,24,0
1947036409,0,189,824,14,1
1947056128,37141,190,1084,32,0
1947079211,23082,191,153,21,0
1947098136,0,191,899,14,1
1947116176,36965,192,900,23,0
1947138983,22806,193,166,21,0
1947158147,19164,194,827,784,0
1947175339,0,194,923,23,1
1947197842,39694,195,180,20,0
1947216596,0,195,1000,22,1
1947236283,38441,196,179,28,0
1947257214,0,196,878,15,1
1947276154,39870,197,1163,23,0
1947300035,23880,198,180,45,0
1947317206,0,198,774,14,1
1947336057,36021,199,960,21,0
1947358191,22134,200,925,23,0
1947377982,19790,201,924,21,0
1947398191,20209,202,912,22,0
1947417830,19639,203,926,19,0
1947438218,20388,204,975,21,0
1947459041,20822,205,914,19,0
1947478821,19780,206,921,24,0
1947497396,18574,207,918,22,0
1947517776,20380,208,908,22,0
1947537379,19603,209,913,21,0
1947557834,20454,210,899,21,0
1947578316,20482,211,957,22,0
1947597894,19577,212,1125,22,0
1947618492,20597,213,1037,25,0
1947638039,19547,214,918,19,0
1947657139,19099,215,1210,22,0
1947678331,21191,216,137,23,0
1947697179,0,216,841,15,1
1947716120,37789,217,982,21,0
1947737902,21781,218,904,20,0
1947758258,20355,219,910,20,0
1947777909,19651,220,898,19,0
1947798241,20331,221,937,20,0
1947817950,19708,222,920,20,0
1947838232,20282,223,934,29,0
1947857990,19757,224,944,23,0
1947879217,21226,225,893,21,0
1947897876,18659,226,902,25,0
1947917276,19400,227,915,19,0
1947937896,20619,228,917,20,0
1947958275,20379,229,949,20,0
1947978799,20524,230,1000,21,0
1947999227,20427,231,889,22,0
1948017868,18640,232,944,25,0
1948038332,20464,233,908,21,0
1948057824,19491,234,900,21,0
1948077372,19548,235,888,21,0
1948097768,20396,236,888,23,0
1948117404,19635,237,894,21,0
1948137785,20380,238,917,21,0
1948157460,19675,239,916,23,0
1948177761,20301,240,916,23,0
1948197409,19647,241,1029,21,0
1948217930,20521,242,934,22,0
1948237259,19328,243,963,22,0
1948257965,20705,244,1073,25,0
1948277395,19430,245,1006,19,0
1948298888,21492,246,995,23,0
1948318622,19734,247,934,22,0
1948337617,18994,248,961,22,0
1948358476,20859,249,150,22,0
1948376740,0,249,872,15,1
1948396149,37672,250,970,20,0
1948418955,22806,251,919,21,0
1948439220,20264,252,872,21,0
1948458855,19635,253,932,24,0
1948478329,19473,254,1047,24,0
1948498026,19697,255,941,27,0
1948517211,19185,256,884,21,0
1948537973,20761,257,907,21,0
1948558187,20213,258,952,22,0
1948579022,20835,259,159,18,0
1948596332,0,259,913,14,1
1948616197,37175,260,884,22,0
1948637948,21751,261,1060,21,0
1948657409,19460,262,939,21,0
1948677783,20374,263,879,21,0
1948698239,20456,264,977,21,0
1948718043,19804,265,955,22,0
1948738167,20123,266,1084,22,0
1948759186,21019,267,1272,26,0
1948783147,23960,268,120,22,0
1948795970,0,268,856,14,1
1948816126,32979,269,905,22,0
1948836900,20773,270,1077,19,0
1948857452,20551,271,1088,28,0
1948878766,21314,272,163,25,0
1948897715,0,272,844,21,1
1948916153,37386,273,973,36,0
1948936848,20694,274,1119,24,0
1948957215,20366,275,924,32,0
1948977964,20749,276,190,23,0
1948996531,0,276,860,14,1
1949016146,38182,277,991,27,0
1949038146,22000,278,896,19,0
1949058850,20703,279,219,18,0
1949076628,0,279,815,13,1
1949096091,37240,280,951,21,0
1949116995,20903,281,913,24,0
1949137184,20189,282,974,24,0
1949158059,20875,283,983,25,0
1949178195,20135,284,183,23,0
1949197244,0,284,894,15,1
1949216183,37987,285,1042,35,0
1949238120,21937,286,161,31,0
1949255550,0,286,945,13,1
1949276237,38117,287,175,25,0
1949295484,0,287,854,15,1
1949316144,39906,288,1080,25,0
1949339203,23058,289,173,25,0
1949358171,0,289,855,14,1
1949376140,36937,290,1055,28,0
1949398289,22148,291,183,25,0
1949417208,0,291,956,14,1
1949436237,37948,292,959,23,0
1949458051,21814,293,193,26,0
1949477465,0,293,814,16,1
1949496104,38052,294,1063,33,0
1949518269,22164,295,202,26,0
1949538219,0,295,869,16,1
1949556149,37880,296,966,27,0
1949581130,24981,297,134,26,0
1949595375,0,297,839,17,1
1949616129,34998,298,948,23,0
1949639073,22943,299,148,25,0
1949655869,0,299,841,15,1
1949676117,37044,300,162,19,0
1949698171,0,300,781,14,1
1949716034,39916,301,941,19,0
1949739171,23137,302,157,26,0
1949758186,0,302,808,21,1
1949776038,36866,303,968,23,0
1949798204,22165,304,168,30,0
1949816991,0,304,798,21,1
1949836033,37829,305,951,20,0
1949858192,22158,306,180,25,0
1949877249,0,306,800,20,1
1949896036,37843,307,979,20,0
1949918210,22174,308,190,23,0
1949937265,0,308,806,20,1
1949956037,37826,309,953,22,0
1949978178,22141,310,162,22,0
1949997102,0,310,779,21,1
1950016060,37881,311,149,23,0
1950035440,0,311,805,15,1
1950056077,40017,312,1016,17,0
1950078946,22869,313,174,25,0
1950098396,0,313,863,20,1
1950116172,37225,314,188,36,0
1950137071,0,314,806,17,1
1950156057,39884,315,1002,31,0
1950181318,25261,316,149,25,0
1950196039,0,316,811,13,1
1950216098,34779,317,935,24,0
1950238158,22060,318,192,26,0
1950257464,0,318,779,14,1
1950276039,37881,319,947,23,0
1950298883,22843,320,169,19,0
1950316546,0,320,796,22,1
1950336073,37189,321,930,20,0
1950358628,22554,322,162,20,0
1950375727,0,322,783,21,1
1950396056,37428,323,155,20,0
1950417159,0,323,846,18,1
1950436130,40073,324,1012,20,0
1950458161,22030,325,908,21,0
1950479014,20853,326,172,29,0
1950496368,0,326,821,21,1
1950516095,37080,327,968,20,0
1950538140,22045,328,960,24,0
1950558088,19947,329,165,24,0
1950576369,0,329,830,14,1
1950596103,38015,330,945,21,0
1950618111,22008,331,162,20,0
1950636041,0,331,800,18,1
1950656074,37963,332,948,21,0
1950678667,22592,333,944,24,0
1950698535,19867,334,893,22,0
1950718696,20161,335,941,19,0
1950741169,22473,336,161,21,0
1950758196,0,336,1000,17,1
1950776296,35126,337,958,32,0
1950797901,21605,338,219,24,0
1950816571,0,338,789,15,1
1950836068,38167,339,1018,22,0
1950856401,20332,340,935,24,0
1950877859,21457,341,929,22,0
1950897394,19535,342,958,24,0
1950917823,20428,343,912,24,0
1950938335,20511,344,931,21,0
1950957856,19521,345,919,25,0
1950978169,20313,346,940,22,0
1950998030,19861,347,913,22,0
1951018132,20101,348,921,21,0
1951038041,19909,349,915,21,0
1951058125,20083,350,945,22,0
1951078041,19916,351,913,21,0
1951098119,20077,352,925,21,0
1951118041,19921,353,936,22,0
1951138146,20104,354,931,20,0
1951158043,19897,355,923,22,0
1951179132,21088,356,1033,19,0
1951199120,19988,357,891,23,0
1951218964,19843,358,173,23,0
1951236467,0,358,834,14,1
1951256109,37144,359,984,20,0
1951278133,22024,360,927,22,0
1951298098,19964,361,903,20,0
1951319038,20939,362,946,18,0
1951338119,19080,363,947,26,0
1951358045,19926,364,1031,21,0
1951379099,21053,365,944,23,0
1951398048,18949,366,939,26,0
1951418361,20312,367,946,21,0
1951438841,20479,368,168,21,0
1951455477,0,368,826,16,1
1951476084,37243,369,900,20,0
1951499042,22958,370,951,21,0
1951517109,18066,371,931,21,0
1951537080,19971,372,936,19,0
1951557112,20032,373,935,21,0
1951577088,19975,374,939,21,0
1951597106,20017,375,971,19,0
1951617119,20013,376,1148,19,0
1951637421,20302,377,917,28,0
1951658739,21317,378,894,21,0
1951678403,19663,379,914,21,0
1951697761,19358,380,920,21,0
1951718583,20821,381,914,21,0
1951738580,19996,382,926,21,0
1951758594,20014,383,154,21,0
1951775456,0,383,857,15,1
1951796128,37534,384,872,17,0
1951817768,21640,385,908,19,0
1951838396,20627,386,889,18,0
1951858745,20348,387,918,18,0
1951878423,19677,388,919,23,0
1951898744,20320,389,914,21,0
1951918417,19673,390,910,21,0
1951938747,20329,391,169,21,0
1951959073,20326,392,959,939,0
1951975273,0,392,171,31,1
1951995468,0,392,845,14,1
1952016143,57069,393,927,37,0
1952039041,22897,394,896,20,0
1952058057,19015,395,911,26,0
1952078157,20100,396,918,20,0
1952099038,20881,397,924,23,0
1952118953,19914,398,145,25,0
1952135443,0,398,803,18,1
1952156087,37134,399,1013,23,0
1952179178,23090,400,1234,19,0
1952199127,19949,401,989,24,0
1952219066,19938,402,1003,24,0
1952238240,19174,403,912,23,0
1952257931,19691,404,1028,21,0
1952278365,20433,405,983,24,0
1952297887,19522,406,1131,25,0
1952317548,19660,407,1210,27,0
