sample_ts,pid,tid,pcpu,stat,comm
1783536147,171607,171607,12.8,Rl,bg_engine
1783536147,171607,171608,0.0,Sl,HangWatcher
1783536147,171607,171613,0.0,Sl,PerfettoTrace
1783536147,171607,171614,0.0,Sl,ThreadPoolServi
1783536147,171607,171615,48.7,Rl,ThreadPoolForeg
1783536147,171607,171616,0.0,Sl,Chrome_ChildIOT
1783536147,171607,171618,46.2,Rl,ThreadPoolForeg
1783536147,171607,171624,4.4,Rl,Compositor
1783536147,171607,171626,0.0,Sl,ThreadPoolSingl
1783536147,171607,171629,46.4,Rl,ThreadPoolForeg
1783536148,171607,171607,12.5,Sl,bg_engine
1783536148,171607,171608,0.0,Sl,HangWatcher
1783536148,171607,171613,0.0,Sl,PerfettoTrace
1783536148,171607,171614,0.0,Sl,ThreadPoolServi
1783536148,171607,171615,47.6,Sl,ThreadPoolForeg
1783536148,171607,171616,0.2,Sl,Chrome_ChildIOT
1783536148,171607,171618,45.0,Sl,ThreadPoolForeg
1783536148,171607,171624,4.3,Sl,Compositor
1783536148,171607,171626,0.0,Sl,ThreadPoolSingl
1783536148,171607,171629,45.3,Sl,ThreadPoolForeg
1783536149,171607,171607,12.5,Sl,bg_engine
1783536149,171607,171608,0.0,Sl,HangWatcher
1783536149,171607,171613,0.0,Sl,PerfettoTrace
1783536149,171607,171614,0.0,Sl,ThreadPoolServi
1783536149,171607,171615,48.0,Sl,ThreadPoolForeg
1783536149,171607,171616,0.2,Sl,Chrome_ChildIOT
1783536149,171607,171618,45.0,Sl,ThreadPoolForeg
1783536149,171607,171624,4.4,Sl,Compositor
1783536149,171607,171626,0.0,Sl,ThreadPoolSingl
1783536149,171607,171629,45.6,Sl,ThreadPoolForeg
1783536150,171607,171607,12.7,Sl,bg_engine
1783536150,171607,171608,0.0,Sl,HangWatcher
1783536150,171607,171613,0.0,Sl,PerfettoTrace
1783536150,171607,171614,0.0,Sl,ThreadPoolServi
1783536150,171607,171615,48.6,Sl,ThreadPoolForeg
1783536150,171607,171616,0.2,Sl,Chrome_ChildIOT
1783536150,171607,171618,45.4,Sl,ThreadPoolForeg
1783536150,171607,171624,4.4,Sl,Compositor
1783536150,171607,171626,0.0,Sl,ThreadPoolSingl
1783536150,171607,171629,46.3,Sl,ThreadPoolForeg
1783536151,171607,171607,12.8,Sl,bg_engine
1783536151,171607,171608,0.0,Sl,HangWatcher
1783536151,171607,171613,0.0,Sl,PerfettoTrace
1783536151,171607,171614,0.0,Sl,ThreadPoolServi
1783536151,171607,171615,48.9,Sl,ThreadPoolForeg
1783536151,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536151,171607,171618,45.5,Sl,ThreadPoolForeg
1783536151,171607,171624,4.4,Sl,Compositor
1783536151,171607,171626,0.0,Sl,ThreadPoolSingl
1783536151,171607,171629,46.7,Sl,ThreadPoolForeg
1783536152,171607,171607,12.9,Sl,bg_engine
1783536152,171607,171608,0.0,Sl,HangWatcher
1783536152,171607,171613,0.0,Sl,PerfettoTrace
1783536152,171607,171614,0.0,Sl,ThreadPoolServi
1783536152,171607,171615,48.1,Sl,ThreadPoolForeg
1783536152,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536152,171607,171618,44.8,Sl,ThreadPoolForeg
1783536152,171607,171624,4.4,Sl,Compositor
1783536152,171607,171626,0.0,Sl,ThreadPoolSingl
1783536152,171607,171629,46.4,Sl,ThreadPoolForeg
1783536153,171607,171607,12.7,Sl,bg_engine
1783536153,171607,171608,0.0,Sl,HangWatcher
1783536153,171607,171613,0.0,Sl,PerfettoTrace
1783536153,171607,171614,0.0,Sl,ThreadPoolServi
1783536153,171607,171615,48.1,Sl,ThreadPoolForeg
1783536153,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536153,171607,171618,44.9,Sl,ThreadPoolForeg
1783536153,171607,171624,4.3,Sl,Compositor
1783536153,171607,171626,0.0,Sl,ThreadPoolSingl
1783536153,171607,171629,46.3,Sl,ThreadPoolForeg
1783536154,171607,171607,13.0,Sl,bg_engine
1783536154,171607,171608,0.0,Sl,HangWatcher
1783536154,171607,171613,0.0,Sl,PerfettoTrace
1783536154,171607,171614,0.0,Sl,ThreadPoolServi
1783536154,171607,171615,48.9,Sl,ThreadPoolForeg
1783536154,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536154,171607,171618,45.5,Sl,ThreadPoolForeg
1783536154,171607,171624,4.4,Sl,Compositor
1783536154,171607,171626,0.0,Sl,ThreadPoolSingl
1783536154,171607,171629,46.9,Sl,ThreadPoolForeg
1783536155,171607,171607,13.0,Sl,bg_engine
1783536155,171607,171608,0.0,Sl,HangWatcher
1783536155,171607,171613,0.0,Sl,PerfettoTrace
1783536155,171607,171614,0.0,Sl,ThreadPoolServi
1783536155,171607,171615,48.8,Sl,ThreadPoolForeg
1783536155,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536155,171607,171618,45.3,Sl,ThreadPoolForeg
1783536155,171607,171624,4.4,Sl,Compositor
1783536155,171607,171626,0.0,Sl,ThreadPoolSingl
1783536155,171607,171629,46.6,Sl,ThreadPoolForeg
1783536156,171607,171607,13.1,Sl,bg_engine
1783536156,171607,171608,0.0,Sl,HangWatcher
1783536156,171607,171613,0.0,Sl,PerfettoTrace
1783536156,171607,171614,0.0,Sl,ThreadPoolServi
1783536156,171607,171615,48.3,Sl,ThreadPoolForeg
1783536156,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536156,171607,171618,44.9,Sl,ThreadPoolForeg
1783536156,171607,171624,4.4,Sl,Compositor
1783536156,171607,171626,0.0,Sl,ThreadPoolSingl
1783536156,171607,171629,46.3,Sl,ThreadPoolForeg
1783536157,171607,171607,13.1,Sl,bg_engine
1783536157,171607,171608,0.0,Sl,HangWatcher
1783536157,171607,171613,0.0,Sl,PerfettoTrace
1783536157,171607,171614,0.0,Sl,ThreadPoolServi
1783536157,171607,171615,48.1,Sl,ThreadPoolForeg
1783536157,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536157,171607,171618,44.8,Rl,ThreadPoolForeg
1783536157,171607,171624,4.4,Sl,Compositor
1783536157,171607,171626,0.0,Sl,ThreadPoolSingl
1783536157,171607,171629,46.2,Rl,ThreadPoolForeg
1783536158,171607,171607,13.2,Sl,bg_engine
1783536158,171607,171608,0.0,Sl,HangWatcher
1783536158,171607,171613,0.0,Sl,PerfettoTrace
1783536158,171607,171614,0.0,Sl,ThreadPoolServi
1783536158,171607,171615,48.6,Sl,ThreadPoolForeg
1783536158,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536158,171607,171618,45.1,Rl,ThreadPoolForeg
1783536158,171607,171624,4.4,Sl,Compositor
1783536158,171607,171626,0.0,Sl,ThreadPoolSingl
1783536158,171607,171629,46.6,Rl,ThreadPoolForeg
1783536159,171607,171607,13.3,Sl,bg_engine
1783536159,171607,171608,0.0,Sl,HangWatcher
1783536159,171607,171613,0.0,Sl,PerfettoTrace
1783536159,171607,171614,0.0,Sl,ThreadPoolServi
1783536159,171607,171615,48.6,Rl,ThreadPoolForeg
1783536159,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536159,171607,171618,45.0,Rl,ThreadPoolForeg
1783536159,171607,171624,4.4,Sl,Compositor
1783536159,171607,171626,0.0,Sl,ThreadPoolSingl
1783536159,171607,171629,46.5,Rl,ThreadPoolForeg
1783536160,171607,171607,13.2,Sl,bg_engine
1783536160,171607,171608,0.0,Sl,HangWatcher
1783536160,171607,171613,0.0,Sl,PerfettoTrace
1783536160,171607,171614,0.0,Sl,ThreadPoolServi
1783536160,171607,171615,48.3,Sl,ThreadPoolForeg
1783536160,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536160,171607,171618,44.7,Sl,ThreadPoolForeg
1783536160,171607,171624,4.4,Sl,Compositor
1783536160,171607,171626,0.0,Sl,ThreadPoolSingl
1783536160,171607,171629,46.2,Sl,ThreadPoolForeg
1783536162,171607,171607,13.2,Sl,bg_engine
1783536162,171607,171608,0.0,Sl,HangWatcher
1783536162,171607,171613,0.0,Sl,PerfettoTrace
1783536162,171607,171614,0.0,Sl,ThreadPoolServi
1783536162,171607,171615,48.0,Rl,ThreadPoolForeg
1783536162,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536162,171607,171618,44.4,Rl,ThreadPoolForeg
1783536162,171607,171624,4.3,Sl,Compositor
1783536162,171607,171626,0.0,Sl,ThreadPoolSingl
1783536162,171607,171629,46.0,Rl,ThreadPoolForeg
1783536163,171607,171607,13.4,Sl,bg_engine
1783536163,171607,171608,0.0,Sl,HangWatcher
1783536163,171607,171613,0.0,Sl,PerfettoTrace
1783536163,171607,171614,0.0,Sl,ThreadPoolServi
1783536163,171607,171615,48.2,Rl,ThreadPoolForeg
1783536163,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536163,171607,171618,44.7,Rl,ThreadPoolForeg
1783536163,171607,171624,4.4,Sl,Compositor
1783536163,171607,171626,0.0,Sl,ThreadPoolSingl
1783536163,171607,171629,46.3,Rl,ThreadPoolForeg
1783536164,171607,171607,13.4,Sl,bg_engine
1783536164,171607,171608,0.0,Sl,HangWatcher
1783536164,171607,171613,0.0,Sl,PerfettoTrace
1783536164,171607,171614,0.0,Sl,ThreadPoolServi
1783536164,171607,171615,48.3,Rl,ThreadPoolForeg
1783536164,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536164,171607,171618,44.7,Rl,ThreadPoolForeg
1783536164,171607,171624,4.3,Sl,Compositor
1783536164,171607,171626,0.0,Sl,ThreadPoolSingl
1783536164,171607,171629,46.3,Rl,ThreadPoolForeg
1783536165,171607,171607,13.5,Sl,bg_engine
1783536165,171607,171608,0.0,Sl,HangWatcher
1783536165,171607,171613,0.0,Sl,PerfettoTrace
1783536165,171607,171614,0.0,Sl,ThreadPoolServi
1783536165,171607,171615,48.0,Sl,ThreadPoolForeg
1783536165,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536165,171607,171618,44.4,Sl,ThreadPoolForeg
1783536165,171607,171624,4.3,Sl,Compositor
1783536165,171607,171626,0.0,Sl,ThreadPoolSingl
1783536165,171607,171629,46.0,Sl,ThreadPoolForeg
1783536166,171607,171607,13.4,Sl,bg_engine
1783536166,171607,171608,0.0,Sl,HangWatcher
1783536166,171607,171613,0.0,Sl,PerfettoTrace
1783536166,171607,171614,0.0,Sl,ThreadPoolServi
1783536166,171607,171615,47.8,Rl,ThreadPoolForeg
1783536166,171607,171616,0.2,Sl,Chrome_ChildIOT
1783536166,171607,171618,44.1,Rl,ThreadPoolForeg
1783536166,171607,171624,4.3,Sl,Compositor
1783536166,171607,171626,0.0,Sl,ThreadPoolSingl
1783536166,171607,171629,45.8,Rl,ThreadPoolForeg
1783536167,171607,171607,13.5,Sl,bg_engine
1783536167,171607,171608,0.0,Sl,HangWatcher
1783536167,171607,171613,0.0,Sl,PerfettoTrace
1783536167,171607,171614,0.0,Sl,ThreadPoolServi
1783536167,171607,171615,48.1,Rl,ThreadPoolForeg
1783536167,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536167,171607,171618,44.4,Rl,ThreadPoolForeg
1783536167,171607,171624,4.3,Sl,Compositor
1783536167,171607,171626,0.0,Sl,ThreadPoolSingl
1783536167,171607,171629,46.1,Rl,ThreadPoolForeg
1783536168,171607,171607,13.7,Sl,bg_engine
1783536168,171607,171608,0.0,Sl,HangWatcher
1783536168,171607,171613,0.0,Sl,PerfettoTrace
1783536168,171607,171614,0.0,Sl,ThreadPoolServi
1783536168,171607,171615,48.1,Sl,ThreadPoolForeg
1783536168,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536168,171607,171618,44.5,Sl,ThreadPoolForeg
1783536168,171607,171624,4.3,Sl,Compositor
1783536168,171607,171626,0.0,Sl,ThreadPoolSingl
1783536168,171607,171629,46.1,Sl,ThreadPoolForeg
1783536169,171607,171607,13.6,Rl,bg_engine
1783536169,171607,171608,0.0,Sl,HangWatcher
1783536169,171607,171613,0.0,Sl,PerfettoTrace
1783536169,171607,171614,0.0,Sl,ThreadPoolServi
1783536169,171607,171615,47.8,Rl,ThreadPoolForeg
1783536169,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536169,171607,171618,44.1,Rl,ThreadPoolForeg
1783536169,171607,171624,4.3,Sl,Compositor
1783536169,171607,171626,0.0,Sl,ThreadPoolSingl
1783536169,171607,171629,45.9,Rl,ThreadPoolForeg
1783536170,171607,171607,13.7,Sl,bg_engine
1783536170,171607,171608,0.0,Sl,HangWatcher
1783536170,171607,171613,0.0,Sl,PerfettoTrace
1783536170,171607,171614,0.0,Sl,ThreadPoolServi
1783536170,171607,171615,48.0,Rl,ThreadPoolForeg
1783536170,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536170,171607,171618,44.2,Rl,ThreadPoolForeg
1783536170,171607,171624,4.3,Rl,Compositor
1783536170,171607,171626,0.0,Sl,ThreadPoolSingl
1783536170,171607,171629,46.0,Rl,ThreadPoolForeg
1783536171,171607,171607,13.9,Rl,bg_engine
1783536171,171607,171608,0.0,Sl,HangWatcher
1783536171,171607,171613,0.0,Sl,PerfettoTrace
1783536171,171607,171614,0.0,Sl,ThreadPoolServi
1783536171,171607,171615,48.1,Sl,ThreadPoolForeg
1783536171,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536171,171607,171618,44.3,Sl,ThreadPoolForeg
1783536171,171607,171624,4.3,Sl,Compositor
1783536171,171607,171626,0.0,Sl,ThreadPoolSingl
1783536171,171607,171629,46.1,Sl,ThreadPoolForeg
1783536172,171607,171607,13.9,Sl,bg_engine
1783536172,171607,171608,0.0,Sl,HangWatcher
1783536172,171607,171613,0.0,Sl,PerfettoTrace
1783536172,171607,171614,0.0,Sl,ThreadPoolServi
1783536172,171607,171615,48.2,Sl,ThreadPoolForeg
1783536172,171607,171616,0.1,Sl,Chrome_ChildIOT
1783536172,171607,171618,44.4,Sl,ThreadPoolForeg
1783536172,171607,171624,4.3,Sl,Compositor
1783536172,171607,171626,0.0,Sl,ThreadPoolSingl
