sample_ts,pid,tid,pcpu,stat,comm
1783535772,135541,135541,12.2,Sl,bg_engine
1783535772,135541,135545,0.0,Sl,HangWatcher
1783535772,135541,135559,0.0,Sl,PerfettoTrace
1783535772,135541,135564,0.0,Sl,ThreadPoolServi
1783535772,135541,135565,69.8,Rl,ThreadPoolForeg
1783535772,135541,135566,0.1,Sl,Chrome_ChildIOT
1783535772,135541,135570,68.0,Rl,ThreadPoolForeg
1783535772,135541,135571,4.1,Sl,Compositor
1783535772,135541,135572,0.0,Sl,ThreadPoolSingl
1783535772,135541,135598,1.1,Sl,ThreadPoolForeg
1783535773,135541,135541,11.7,Sl,bg_engine
1783535773,135541,135545,0.0,Sl,HangWatcher
1783535773,135541,135559,0.0,Sl,PerfettoTrace
1783535773,135541,135564,0.0,Sl,ThreadPoolServi
1783535773,135541,135565,67.7,Rl,ThreadPoolForeg
1783535773,135541,135566,0.1,Sl,Chrome_ChildIOT
1783535773,135541,135570,65.8,Rl,ThreadPoolForeg
1783535773,135541,135571,4.0,Rl,Compositor
1783535773,135541,135572,0.0,Sl,ThreadPoolSingl
1783535773,135541,135598,1.0,Sl,ThreadPoolForeg
1783535774,135541,135541,11.7,Sl,bg_engine
1783535774,135541,135545,0.0,Sl,HangWatcher
1783535774,135541,135559,0.0,Sl,PerfettoTrace
1783535774,135541,135564,0.0,Sl,ThreadPoolServi
1783535774,135541,135565,67.0,Rl,ThreadPoolForeg
1783535774,135541,135566,0.1,Sl,Chrome_ChildIOT
1783535774,135541,135570,65.0,Rl,ThreadPoolForeg
1783535774,135541,135571,4.0,Sl,Compositor
1783535774,135541,135572,0.0,Sl,ThreadPoolSingl
1783535774,135541,135598,0.8,Sl,ThreadPoolForeg
1783535775,135541,135541,11.8,Rl,bg_engine
1783535775,135541,135545,0.0,Sl,HangWatcher
1783535775,135541,135559,0.0,Sl,PerfettoTrace
1783535775,135541,135564,0.0,Sl,ThreadPoolServi
1783535775,135541,135565,68.7,Rl,ThreadPoolForeg
