wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
24780615762,0,162,185,20096,1
24780621408,25747,163,782,5638,0
24780641497,0,163,159,20085,1
24780647319,25911,164,773,5816,0
24780681861,0,164,167,20087,1
24780687819,40500,165,745,5953,0
24780723872,36052,166,1004,21754,0
24780743977,0,166,190,20099,1
24780749711,25839,167,827,5727,0
24780784345,0,167,148,20070,1
24780798181,48469,168,868,13831,0
24780824565,0,168,185,20085,1
24780830153,31971,169,748,5583,0
24780864923,0,169,196,20096,1
24780870504,40351,170,747,5575,0
24780905270,0,170,279,20089,1
24780910950,40445,171,829,5674,0
24780945657,0,171,377,20098,1
24780951313,40363,172,814,5651,0
24780985981,0,172,277,20066,1
24780991711,40398,173,879,5725,0
24781024438,32726,174,1024,18148,0
24781048912,24474,175,1321,22545,0
24781069011,0,175,198,20091,1
24781074666,25754,176,785,5650,0
24781111036,36369,177,995,21747,0
24781131132,0,177,176,20090,1
24781136715,25678,178,749,5577,0
24781171377,34662,179,954,19989,0
24781191547,0,179,238,20086,1
24781197201,25823,180,774,5647,0
24781233439,36238,181,943,21627,0
24781253539,0,181,196,20094,1
24781259343,25904,182,841,5800,0
24781293893,0,182,185,20091,1
24781299482,40138,183,757,5583,0
24781334242,0,183,170,20088,1
24781339827,40345,184,763,5580,0
24781361412,21585,185,926,21580,0
24781383061,21648,186,981,21644,0
24781404656,21594,187,927,21590,0
24781426416,21760,188,1026,21755,0
24781448834,22417,189,1213,22413,0
24781470609,21774,190,1052,21767,0
24781489130,18521,191,1454,18516,0
24781512451,23321,192,989,21762,0
24781534160,21708,193,1016,21703,0
24781552319,18158,194,1032,18154,0
24781575988,23668,195,1057,21750,0
24781597943,21955,196,1184,21950,0
24781620014,22070,197,1203,22064,0
24781638169,18155,198,1007,18147,0
24781661834,23665,199,1050,21740,0
24781683454,21620,200,979,21616,0
24781705071,21616,201,971,21611,0
24781726708,21637,202,977,21633,0
24781748332,21623,203,957,21618,0
24781770029,21696,204,1098,21692,0
24781788150,18121,205,997,18117,0
24781811772,23621,206,947,21663,0
24781833487,21715,207,1032,21709,0
24781855301,21813,208,1072,21809,0
24781876930,21629,209,1770,21622,0
24781898691,21760,210,1048,21756,0
24781920300,21609,211,993,21604,0
24781941947,21646,212,1031,21641,0
24781963562,21615,213,973,21610,0
24781983067,19504,214,1032,19499,0
24782005296,22228,215,1018,21655,0
24782026987,21691,216,1046,21686,0
24782049468,22481,217,1550,22476,0
24782071119,21650,218,995,21646,0
24782092738,21618,219,949,21613,0
24782114396,21658,220,1006,21654,0
24782136030,21633,221,986,21628,0
24782157654,21623,222,958,21619,0
24782179296,21642,223,978,21637,0
24782200945,21649,224,984,21644,0
24782222580,21635,225,974,21630,0
24782244204,21623,226,973,21618,0
24782265850,21646,227,996,21642,0
24782287922,22071,228,970,22068,0
24782309698,21776,229,1002,21769,0
24782329789,0,229,163,20086,1
24782335511,25812,230,811,5717,0
24782371708,36196,231,1036,21662,0
24782393347,21638,232,982,21634,0
24782415045,21698,233,1015,21693,0
24782436755,21710,234,983,21705,0
24782458409,21653,235,996,21649,0
24782480074,21664,236,992,21659,0
24782501869,21794,237,1116,21790,0
24782523492,21623,238,982,21619,0
24782542691,19199,239,957,19194,0
24782565223,22531,240,988,21649,0
24782586868,21644,241,982,21639,0
24782609667,22799,242,1829,22794,0
24782627811,18143,243,993,18138,0
24782647848,20037,244,986,18100,0
24782671535,23687,245,1018,21710,0
24782689991,18455,246,1310,18451,0
24782709696,19705,247,955,18080,0
24782730496,20799,248,964,18806,0
24782749857,19361,249,969,18094,0
24782769975,20118,250,1014,18138,0
24782790014,20038,251,988,18102,0
24782808596,18582,252,1141,18576,0
24782828202,19606,253,989,18111,0
24782835986,7784,254,927,5819,0
24782872115,36129,255,974,21657,0
24782890358,18242,256,1128,18238,0
24782910273,19914,257,956,18077,0
24782930552,20279,258,946,18280,0
24782950419,19867,259,965,18073,0
24782970496,20076,260,957,18075,0
24782990628,20132,261,993,18133,0
24783009112,18483,262,1385,18477,0
24783028852,19740,263,994,18141,0
24783052667,23815,264,1008,21879,0
24783072734,0,264,104,20060,1
24783094744,42076,265,1163,22007,0
24783116395,21651,266,994,21646,0
24783138033,21637,267,970,21632,0
24783159672,21639,268,974,21634,0
24783178568,18896,269,994,18892,0
24783201399,22830,270,951,21647,0
24783219524,18124,271,984,18119,0
24783239578,20054,272,954,18101,0
24783263305,23726,273,1008,21754,0
24783281424,18118,274,992,18114,0
24783301534,20110,275,1014,18151,0
24783325195,23660,276,1027,21739,0
24783346832,21637,277,980,21633,0
24783369388,22555,278,1534,22550,0
24783391027,21638,279,979,21634,0
24783412637,21609,280,924,21605,0
24783434287,21649,281,978,21644,0
24783455940,21653,282,974,21649,0
24783477591,21650,283,1009,21644,0
24783499217,21626,284,977,21622,0
24783520872,21655,285,983,21650,0
24783542504,21632,286,995,21627,0
24783564125,21620,287,970,21615,0
24783582794,18669,288,978,18664,0
24783606012,23218,289,1028,21809,0
24783624267,18254,290,999,18249,0
24783648884,24617,291,1256,22791,0
24783670645,21760,292,1050,21750,0
24783690739,0,292,268,20088,1
24783696383,25738,293,812,5639,0
24783731541,35158,294,981,20522,0
24783753297,21756,295,1007,21750,0
24783773390,0,295,214,20087,1
24783774970,21672,296,791,1574,0
24783813799,0,296,165,20086,1
24783819399,44429,297,754,5594,0
24783854150,0,297,161,20086,1
24783859751,40351,298,745,5595,0
24783894503,0,298,176,20094,1
24783900109,40358,299,769,5600,0
24783921725,21615,300,947,21611,0
24783943381,21656,301,966,21651,0
24783964945,21563,302,919,21559,0
24783986553,21608,303,938,21603,0
24784008990,22436,304,1218,22431,0
24784029038,0,304,168,20041,1
24784034633,25643,305,743,5590,0
24784070922,36288,306,912,21613,0
24784091026,0,306,228,20099,1
24784096660,25738,307,764,5628,0
24784131375,0,307,183,20094,1
24784137009,40348,308,770,5627,0
24784158821,21812,309,1024,21807,0
24784178914,0,309,197,20087,1
24784184536,25714,310,762,5617,0
24784219267,0,310,188,20085,1
24784224852,40316,311,747,5580,0
24784259614,0,311,178,20093,1
24784265236,40384,312,801,5617,0
24784299972,0,312,188,20081,1
24784305590,40353,313,764,5613,0
24784340345,0,313,208,20084,1
24784345975,40385,314,812,5627,0
24784382345,36369,315,995,21773,0
24784402436,0,315,177,20086,1
24784408867,26522,316,1026,6426,0
24784444489,35621,317,999,21784,0
24784464563,0,317,198,20069,1
24784470150,25661,318,753,5582,0
24784506540,36389,319,1002,21720,0
24784529405,22865,320,1510,22861,0
24784551173,21767,321,995,21760,0
24784571283,0,321,184,20104,1
24784576894,25721,322,765,5605,0
24784611630,0,322,155,20086,1
24784617234,40339,323,759,5599,0
24784639038,21804,324,1019,21799,0
24784660793,21755,325,990,21750,0
24784680921,0,325,166,20085,1
24784686544,25751,326,774,5618,0
24784722900,36355,327,1015,21716,0
24784744632,21731,328,1003,21727,0
24784764730,0,328,165,20092,1
24784770429,25797,329,919,5694,0
24784805038,0,329,161,20047,1
24784810729,40300,330,918,5686,0
24784845398,0,330,180,20098,1
24784851098,40369,331,902,5694,0
24784871192,0,331,197,20089,1
24784877141,26043,332,1007,5945,0
24784913245,36103,333,1046,21784,0
24784933337,0,333,177,20086,1
24784939020,25774,334,787,5678,0
24784973687,0,334,167,20086,1
24784979280,40260,335,746,5588,0
24785014045,0,335,162,20094,1
24785019631,40350,336,750,5580,0
24785054414,0,336,169,20088,1
24785060095,40464,337,799,5676,0
24785094797,0,337,168,20099,1
24785100487,40391,338,804,5681,0
24785135184,0,338,200,20085,1
24785140844,40356,339,803,5655,0
24785175554,0,339,205,20089,1
24785181284,40440,340,864,5724,0
24785215936,0,340,200,20089,1
24785221664,40379,341,877,5722,0
24785258142,36477,342,1095,21912,0
24785278236,0,342,200,20087,1
24785283903,25761,343,835,5661,0
24785320158,36254,344,955,21650,0
24785340262,0,344,211,20099,1
24785345907,25749,345,813,5637,0
24785382109,36202,346,941,21616,0
24785403683,21573,347,906,21569,0
24785425255,21572,348,930,21568,0
24785446898,21642,349,923,21637,0
24785468657,21758,350,1014,21753,0
24785488799,0,350,198,20137,1
24785494452,25795,351,752,5642,0
24785530796,36344,352,1008,21724,0
24785552500,21703,353,1048,21699,0
24785574278,21778,354,1001,21774,0
24785596149,21870,355,1123,21863,0
24785615154,19005,356,1015,18997,0
24785634401,19246,357,956,18170,0
24785658110,23709,358,1020,21806,0
24785679860,21750,359,1014,21745,0
24785701610,21749,360,1012,21744,0
24785723364,21754,361,985,21749,0
24785743032,19668,362,987,19663,0
24785765111,22078,363,990,21668,0
24785783307,18195,364,1009,18191,0
24785807076,23769,365,1017,21884,0
24785828752,21676,366,1054,21669,0
24785850334,21582,367,977,21577,0
24785868479,18145,368,1012,18140,0
24785892143,23663,369,1010,21729,0
24785913778,21634,370,997,21627,0
24785935460,21681,371,1022,21676,0
24785957105,21645,372,1001,21641,0
24785978716,21610,373,940,21605,0
24785996828,18111,374,989,18106,0
24786020520,23692,375,1061,21724,0
24786038920,18399,376,968,18394,0
24786058693,19773,377,969,18092,0
24786082303,23609,378,976,21627,0
24786100448,18144,379,999,18140,0
24786120544,20096,380,1009,18157,0
24786144491,23946,381,1195,22029,0
24786166123,21631,382,998,21625,0
24786187822,21698,383,1049,21694,0
24786209957,22135,384,1370,22130,0
24786231568,21610,385,988,21605,0
24786251677,0,385,165,20104,1
24786261400,29832,386,831,9717,0
24786293674,32274,387,1041,21776,0
24786315441,21766,388,1024,21761,0
24786335534,0,388,174,20088,1
24786341198,25757,389,789,5659,0
24786375836,34637,390,983,20042,0
24786397449,21612,391,967,21607,0
24786419088,21639,392,982,21635,0
24786440728,21639,393,988,21635,0
24786462364,21635,394,1000,21630,0
24786484019,21655,395,993,21651,0
24786505642,21622,396,975,21617,0
24786527506,21864,397,988,21859,0
24786545651,18145,398,1006,18138,0
24786565688,20037,399,954,18101,0
24786589409,23720,400,1019,21732,0
24786607932,18523,401,979,18518,0
24786629587,0,401,252,20088,1
24786635621,27688,402,1034,6029,0
24786668337,32715,403,990,18144,0
24786691950,23613,404,1045,21660,0
24786713622,21671,405,1033,21666,0
24786735545,21922,406,1205,21917,0
24786756149,20604,407,1092,20600,0
24786774893,18744,408,1080,18738,0
24786794418,19524,409,1014,18178,0
24786814927,20509,410,971,18612,0
24786834482,19555,411,953,18093,0
24786854980,20497,412,979,18518,0
24786878236,23256,413,1144,21699,0
24786896355,18118,414,1000,18114,0
24786916581,20225,415,1122,18262,0
24786940022,23441,416,984,21629,0
24786958140,18118,417,987,18113,0
24786978554,20413,418,979,18451,0
24786998302,19748,419,1009,18126,0
24787018547,20245,420,982,18288,0
24787038436,19888,421,975,18105,0
24787058563,20126,422,973,18158,0
24787077922,19359,423,1021,19344,0
24787096833,18910,424,974,18182,0
24787116806,19973,425,960,18068,0
24787138547,21741,426,997,19733,0
24787156997,18449,427,972,18110,0
24787177137,20139,428,971,18175,0
24787197117,19980,429,958,18094,0
24787220943,23825,430,1063,21843,0
24787241048,0,430,187,20099,1
24787246774,25831,431,859,5720,0
24787281403,0,431,137,20091,1
24787291157,44383,432,823,9749,0
24787319894,28736,433,1104,18291,0
24787343520,23625,434,1108,21840,0
24787361728,18207,435,1054,18204,0
24787385493,23764,436,1099,21893,0
24787407628,22135,437,1030,22130,0
24787429264,21635,438,1017,21629,0
24787450838,21574,439,974,21570,0
24787472469,21630,440,982,21626,0
24787494119,21649,441,993,21645,0
24787515739,21620,442,969,21615,0
24787537348,21608,443,963,21603,0
24787558977,21629,444,985,21624,0
24787580592,21614,445,964,21610,0
24787602229,21637,446,990,21632,0
24787623833,21603,447,978,21599,0
24787641916,18082,448,1005,18078,0
24787665673,23757,449,1002,21760,0
24787687855,22181,450,1056,22177,0
24787707942,0,450,127,20079,1
24787717668,29813,451,779,9683,0
24787739404,21736,452,1019,21730,0
24787760985,21580,453,926,21576,0
24787781084,0,453,184,20093,1
24787786761,25775,454,834,5671,0
24787821430,0,454,174,20086,1
24787827030,40268,455,748,5595,0
24787861784,0,455,173,20092,1
24787867409,40379,456,768,5620,0
24787903725,36316,457,1027,21672,0
24787921855,18130,458,985,18125,0
24787945526,23670,459,978,21721,0
24787967550,22024,460,1043,22019,0
24787989335,21784,461,1029,21777,0
24788011111,21775,462,1032,21770,0
24788032844,21733,463,1014,21727,0
24788052957,0,463,188,20108,1
24788058525,25680,464,746,5559,0
24788094977,36452,465,959,21759,0
24788115054,0,465,165,20071,1
