sample_ts,pid,tid,pcpu,stat,comm
1783536211,177531,177531,12.5,Rl,bg_engine
1783536211,177531,177532,0.0,Sl,HangWatcher
1783536211,177531,177538,0.0,Sl,PerfettoTrace
1783536211,177531,177539,0.0,Sl,ThreadPoolServi
1783536211,177531,177540,48.4,Sl,ThreadPoolForeg
1783536211,177531,177541,0.1,Sl,Chrome_ChildIOT
1783536211,177531,177542,46.7,Sl,ThreadPoolForeg
1783536211,177531,177549,4.5,Sl,Compositor
1783536211,177531,177551,0.0,Sl,ThreadPoolSingl
1783536211,177531,177553,46.2,Sl,ThreadPoolForeg
1783536212,177531,177531,12.3,Rl,bg_engine
1783536212,177531,177532,0.0,Sl,HangWatcher
1783536212,177531,177538,0.0,Sl,PerfettoTrace
1783536212,177531,177539,0.0,Sl,ThreadPoolServi
1783536212,177531,177540,47.3,Sl,ThreadPoolForeg
1783536212,177531,177541,0.1,Sl,Chrome_ChildIOT
1783536212,177531,177542,45.6,Sl,ThreadPoolForeg
1783536212,177531,177549,4.5,Sl,Compositor
1783536212,177531,177551,0.0,Sl,ThreadPoolSingl
1783536212,177531,177553,45.3,Sl,ThreadPoolForeg
1783536213,177531,177531,12.5,Sl,bg_engine
1783536213,177531,177532,0.0,Sl,HangWatcher
1783536213,177531,177538,0.0,Sl,PerfettoTrace
1783536213,177531,177539,0.0,Sl,ThreadPoolServi
1783536213,177531,177540,47.0,Sl,ThreadPoolForeg
1783536213,177531,177541,0.1,Sl,Chrome_ChildIOT
1783536213,177531,177542,45.0,Sl,ThreadPoolForeg
1783536213,177531,177549,4.4,Sl,Compositor
1783536213,177531,177551,0.0,Sl,ThreadPoolSingl
1783536213,177531,177553,45.3,Sl,ThreadPoolForeg
1783536214,177531,177531,12.6,Sl,bg_engine
1783536214,177531,177532,0.0,Sl,HangWatcher
1783536214,177531,177538,0.0,Sl,PerfettoTrace
1783536214,177531,177539,0.0,Sl,ThreadPoolServi
1783536214,177531,177540,47.9,Sl,ThreadPoolForeg
1783536214,177531,177541,0.2,Sl,Chrome_ChildIOT
1783536214,177531,177542,45.7,Sl,ThreadPoolForeg
1783536214,177531,177549,4.6,Rl,Compositor
1783536214,177531,177551,0.0,Sl,ThreadPoolSingl
1783536214,177531,177553,46.2,Sl,ThreadPoolForeg
1783536215,177531,177531,12.8,Sl,bg_engine
1783536215,177531,177532,0.0,Sl,HangWatcher
1783536215,177531,177538,0.0,Sl,PerfettoTrace
1783536215,177531,177539,0.0,Sl,ThreadPoolServi
1783536215,177531,177540,48.3,Rl,ThreadPoolForeg
1783536215,177531,177541,0.1,Sl,Chrome_ChildIOT
1783536215,177531,177542,46.1,Rl,ThreadPoolForeg
1783536215,177531,177549,4.5,Sl,Compositor
1783536215,177531,177551,0.0,Sl,ThreadPoolSingl
1783536215,177531,177553,46.7,Rl,ThreadPoolForeg
1783536216,177531,177531,12.7,Sl,bg_engine
1783536216,177531,177532,0.0,Sl,HangWatcher
1783536216,177531,177538,0.0,Sl,PerfettoTrace
1783536216,177531,177539,0.0,Sl,ThreadPoolServi
1783536216,177531,177540,47.8,Sl,ThreadPoolForeg
1783536216,177531,177541,0.1,Sl,Chrome_ChildIOT
1783536216,177531,177542,45.5,Sl,ThreadPoolForeg
1783536216,177531,177549,4.5,Sl,Compositor
1783536216,177531,177551,0.0,Sl,ThreadPoolSingl
1783536216,177531,177553,46.2,Sl,ThreadPoolForeg
1783536217,177531,177531,12.6,Sl,bg_engine
1783536217,177531,177532,0.0,Sl,HangWatcher
1783536217,177531,177538,0.0,Sl,PerfettoTrace
